source,country,brand,category,link
ebay,DE,iQOS,Tobacco Heating Systems,https://www.ebay.de/itm/IQOS-Starter-Kit-Nachtblau-2-4-Plus/293266423318?epid=15031008994&_trkparms=ispr%3D1&hash=item44480a7e16:g:f5QAAOSwHExgCncD&amdata=enc%3AAQAFAAACcBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkvjzWOStkxwnlDuxSI1PVVnjtRMIGVhuiRYAe3ELO50XbC5Ec8iEZw0EbhcvMcVOhkNNmGyx0goRBo4RpO3i1HrITKBLvF8iC3cNEDdRTtqYz6pgFQSOfxDxTvospJCFNlXrwl59iNA9f%252BhsroH86bH3gULYZD4AWJJwR%252BSK%252Fw49Z3%252B9baLZ7D2toFWiH2GXIrEpSkHBqrock8ZY%252FFb9hbi09si5LfOcYzdYqcqYxY91J0nW8BZ1Zf7N6EGVnpHJiu9mVTfq6bIhWHaowz0v4crZ1DTI233bvoaybNmh3fhdMEZccPNlhgO5%252F82EeEkTu6V6fUMQPDrA1i6SRHBXqXkns065KU6ob21mexl75RzEZHqIOGtImIFdlKu%252BUPG7TaxxmXY0DAGY8U5ptbXpo9HeR08BksamYj9UmuVbfUdvMGGTw2sqZFMHk8l2MwKFfJWguObZKE5wlaitdZd9kWEjb%252FGigBYo3lMOvkup%252BYDYbB4X44RXoywOHmaen7y1BRZvgJtFtEMJregkc0bknvj6DzcG9HzlsbBGBUHO%252FS4Ey%252Bxv1jBYfsKOIKm1PVYMmJiBP0dNVa0DBtOY8QdNQP7G%252Brfg89KIw2gSrxGqCYghUA3dnBKmNmzZsu%252B1Yc5qUbbZFQi%252B4rypkavLzEG0IYojMa%252BhWZRV9iRRkhPdJxQKZSksQH5zpI82vqodjSuBjJ8QT4700qQaXA8J%252FY7jBcyO5foieR%252F2mwfbSHqS3GV3lRe7OoEvZzRvZu06J3MaZATMxpqG5ubM4gl505muOmg%253D%253D%7Ccksum%3A29326642331874ba664d330b4ff98e1aa61bfe02701a%7Campid%3APL_CLK%7Cclp%3A2334524#rwid
ebay,DE,iQOS,Tobacco Heating Systems,https://www.ebay.de/p/15031008994?iid=193845213746#UserReviews
ebay,DE,iQOS,Tobacco Heating Systems,https://www.ebay.de/p/25030499753?iid=293266423410#UserReviews
ebay,DE,iQOS,Tobacco Heating Systems,https://www.ebay.de/itm/IQOS-3-0-In-Velvet-Grey-Neu-OVP/294029690464?epid=22030508155&hash=item4475890660:g:-fQAAOSwVTdgNWfy
ebay,DE,iQOS,Tobacco Heating Systems,https://www.ebay.de/p/20033847774?iid=383965091577#UserReviews
ebay,DE,iQOS,Tobacco Heating Systems,https://www.ebay.de/itm/IQOS-3-Starter-Kit-weis/265062382339?epid=24031283443&hash=item3db6f2fb03:g:WewAAOSwtsRgMqK4#rwid
ebay,DE,iQOS,Tobacco Heating Systems,https://www.ebay.de/itm/IQOS-2-4-PLUS-Kit/233907413623?epid=15031008994&hash=item3675f7e277:g:V3wAAOSw65lgNUJ2#rwid
ebay,DE,Glo,Tobacco Heating Systems,https://www.ebay.de/p/10039281301?iid=203284514213&var=503645633835#UserReviews
ebay,DE,iQOS,Tobacco Heating Systems,https://www.ebay.de/p/18036922585?iid=193864117947&var=494087071248#UserReviews
ebay,DE,iQOS,Tobacco Heating Systems,https://www.ebay.de/p/15031008994?iid=283412770513#UserReviews
ebay,DE,iQOS,Tobacco Heating Systems,https://www.ebay.de/p/22030508155?iid=283412767973#UserReviews
otziv-otziv,RU,iQOS,Tobacco Heating Systems,https://otziv-otziv.ru/katalog/sistemy-nagrevaniya-i-peki/iqos/startovyy-nabor-nagrevaniya-iqos-3-multi.html
otziv-otziv,RU,iQOS,Tobacco Heating Systems,https://otziv-otziv.ru/katalog/sistemy-nagrevaniya-i-peki/iqos/startovyy-nabor-nagrevaniya-iqos-iqos-3-duos.html
otziv-otziv,RU,iQOS,Tobacco Heating Systems,https://otziv-otziv.ru/katalog/sistemy-nagrevaniya-i-peki/iqos/startovyy-nabor-nagrevaniya-iqos-3.html
otziv-otziv,RU,iQOS,Tobacco Heating Systems,https://otziv-otziv.ru/katalog/sistemy-nagrevaniya-i-peki/iqos/startovyy-nabor-nagrevaniya-iqos-2-4-plus.html
otziv-otziv,RU,Glo,Tobacco Heating Systems,https://otziv-otziv.ru/katalog/sistemy-nagrevaniya-i-peki/glo/startovyy-nabor-nagrevaniya-glo-mini.html
otziv-otziv,RU,Glo,Tobacco Heating Systems,https://otziv-otziv.ru/katalog/sistemy-nagrevaniya-i-peki/glo/startovyy-nabor-nagrevaniya-glo-nano.html
otziv-otziv,RU,Glo,Tobacco Heating Systems,https://otziv-otziv.ru/katalog/sistemy-nagrevaniya-i-peki/glo/startovyy-nabor-nagrevaniya-glo-2-0.html
otziv-otziv,RU,Glo,Tobacco Heating Systems,https://otziv-otziv.ru/katalog/sistemy-nagrevaniya-i-peki/glo/startovyy-nabor-nagrevaniya-glo-pro.html
otziv-otziv,RU,Glo,Tobacco Heating Systems,https://otziv-otziv.ru/katalog/sistemy-nagrevaniya-i-peki/glo/startovyy-nabor-nagrevaniya-glo-hyper.html
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-parlament-tropical-swift-0
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-parlament-tropical-swift
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/stiki-tabachnye-dlya-iqos-filip-morris-heets-amber-label
irecommend,RU,Glo,Tobacco Heating Systems,https://irecommend.ru/content/sistema-nagrevaniya-tabaka-glo-g004
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-heets-parlament-teak-selection
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-heets-silver-selection
irecommend,RU,Neo,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-glo-british-american-tobacco-glo-neo-sticks-watermelon-mix
irecommend,RU,Glo,Tobacco Heating Systems,https://irecommend.ru/content/elektronnaya-sigareta-glo-glo-mini
irecommend,RU,Fiit,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-lil-solid-filip-morris-fiit-regular
irecommend,RU,Fiit,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-lil-solid-filip-morris-fiit-crisp
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-purple-wave
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-parliament-blue
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-heets-turquoise-selection
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-heets-turquoise-label
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-heets-purple-label
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-heets-green-zing
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-heets-gold-selection
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-heets-creations-yugen
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-heets-creations-noor
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-heets-creations-glaze
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-heets-creations-apricity
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-heets-bronze-label
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-heet-yellow-label
irecommend,RU,Fiit,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-iqos-filip-morris-fiit-viola
irecommend,RU,Neo,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-glo-british-american-tobacco-neo-boost-red
irecommend,RU,Neo,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-glo-british-american-tobacco-kent-neostiks-dark-fresh
irecommend,RU,Neo,Tobacco Sticks,https://irecommend.ru/content/tabachnye-stiki-dlya-glo-british-american-tobacco-kent-neostik-rubi-bust
irecommend,RU,HEETS,Tobacco Sticks,https://irecommend.ru/content/stiki-tabachnye-dlya-iqos-filip-morris-iqos-3
irecommend,RU,Ploom,Tobacco Heating Systems,https://irecommend.ru/content/sistema-nagrevaniya-tabaka-ploom
irecommend,RU,Glo,Tobacco Heating Systems,https://irecommend.ru/content/sistema-nagrevaniya-tabaka-glo-nano
irecommend,RU,Glo,Tobacco Heating Systems,https://irecommend.ru/content/sistema-nagrevaniya-tabaka-glo-hyper
irecommend,RU,lil,Tobacco Heating Systems,https://irecommend.ru/content/sistema-nagrevaniya-tabaka-filip-morris-lil-solid-ot-iqos
irecommend,RU,Glo,Tobacco Heating Systems,https://irecommend.ru/content/sistema-nagrevaniya-tabaka-british-american-tobacco-glo-pro
irecommend,RU,Glo,Tobacco Heating Systems,https://irecommend.ru/content/sistema-nagrevaniya-tabaka-british-american-tobacco-glo-2
irecommend,RU,Glo,Tobacco Heating Systems,https://irecommend.ru/content/sistema-nagrevaniya-tabaka-british-american-tobacco-glo
irecommend,RU,iQOS,Tobacco Heating Systems,https://irecommend.ru/content/iqos-3-multi-elektronnaya-sistema-nagrevaniya-tabaka
irecommend,RU,iQOS,Tobacco Heating Systems,https://irecommend.ru/content/iqos-24-plus-limited-edition
irecommend,RU,iQOS,Tobacco Heating Systems,https://irecommend.ru/content/elektronnaya-sigareta-philip-morris-iqos
irecommend,RU,iQOS,Tobacco Heating Systems,https://irecommend.ru/content/elektronnaya-sigareta-iqos-ustroistvo-3-duos
irecommend,RU,iQOS,Tobacco Heating Systems,https://irecommend.ru/content/elektronnaya-sigareta-iqos-iqos-24
irecommend,RU,iQOS,Tobacco Heating Systems,https://irecommend.ru/content/elektronnaya-sigareta-iqos-derzhatel-24p-a1403
irecommend,RU,iQOS,Tobacco Heating Systems,https://irecommend.ru/content/elektronnaya-sigareta-iqos-3
vapourcore,GB,HEETS,Tobacco Sticks,https://www.vapourcore.com/iqos-heets-sienna-label-carton-200-sticks.html
vapourcore,GB,HEETS,Tobacco Sticks,https://www.vapourcore.com/iqos-heets-green-label-carton-200-sticks.html
vapourcore,GB,HEETS,Tobacco Sticks,https://www.vapourcore.com/heets-amber-label-for-iqos.html
krasnoeibeloe,RU,lil,Tobacco Heating Systems,https://krasnoeibeloe.ru/catalog/logic_iqos_juul_ploom_glo/tvape/_lil_/
krasnoeibeloe,RU,Glo,Tobacco Heating Systems,https://krasnoeibeloe.ru/catalog/logic_iqos_juul_ploom_glo/glo/_glo_hyper__1/
krasnoeibeloe,RU,Glo,Tobacco Heating Systems,https://krasnoeibeloe.ru/catalog/logic_iqos_juul_ploom_glo/glo/_glo_hyper_/
krasnoeibeloe,RU,Ploom,Tobacco Heating Systems,https://krasnoeibeloe.ru/catalog/logic_iqos_juul_ploom_glo/ploom/_ploom_/
krasnoeibeloe,RU,iQOS,Tobacco Heating Systems,https://krasnoeibeloe.ru/catalog/logic_iqos_juul_ploom_glo/tvape/_iqos_3_duos__1/
krasnoeibeloe,RU,iQOS,Tobacco Heating Systems,https://krasnoeibeloe.ru/catalog/logic_iqos_juul_ploom_glo/tvape/_iqos_3_duos_/
krasnoeibeloe,RU,iQOS,Tobacco Heating Systems,https://krasnoeibeloe.ru/catalog/tvape/_2_4__1/
krasnoeibeloe,RU,iQOS,Tobacco Heating Systems,https://krasnoeibeloe.ru/catalog/tvape/_2_4_/
amazon,JP,Ploom,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07PFN5LPQ/
amazon,JP,Ploom,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B08FRQ1P2Y/
amazon,JP,Ploom,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07Y4MKBCR/
amazon,JP,Ploom,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07NC4G6N6/
amazon,JP,Ploom,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B084T2NVD5/
amazon,JP,Ploom,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B084T2XN3P/
amazon,JP,Ploom,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07NCC83WL/
amazon,JP,Ploom,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B08FMLVBBS/
amazon,JP,Ploom,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B08CZZFHYX/
amazon,JP,Ploom,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07NC4ZPGM/
amazon,JP,Ploom,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B08CZXKWLB/
amazon,JP,Ploom,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B08CZZ853W/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B082M29P64/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B081JBK635/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B081KWQLSW/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B082NMDFM4/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07ZR8YT3Q/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B0857B55F1/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07TBHXKNX/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07HHCJRZ7/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07V2CMTZ7/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07V7SPL41/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B08D733QH6/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B0768SMYZH/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07HHBRXV4/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B0874WCYYK/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07Q34N3WP/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07SM4L8B9/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B085DP5G26/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B0874W76Y1/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07YS77HFR/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07YZ535BD/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07Z2JFDPY/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B085S4YBNV/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B073S19C6Z/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07Z96L8D7/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07YS7MXYW/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07GBWSPCZ/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07NGGMNDL/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07NGLDLVH/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07NGNKJ53/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07F166ZNG/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07LC61VYF/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B079WN6NTR/
amazon,JP,Glo,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B06WVJXK9X/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B06XKFLBB2/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07KM3K56K/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B089NJ13XP/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B08T9C8CKC/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B089R696RX/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B06XJ383TQ/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07KMCFHVZ/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B08FWZRWTX/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B01FVK17AU/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07KMCSPWY/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07YLQCM9F/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07YXZF7S9/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07YMMV6JY/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07YXZR464/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B0716N7B3J/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07YY14SDK/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07KT9YYS9/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07KT9RWCM/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B06XKT6L1C/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B07DBZ57DX/
amazon,JP,iQOS,Tobacco Heating Systems,https://www.amazon.co.jp/-/en/dp/B08XMKW883/
